-1.5_-27.5_0.5,-1.5_-25.5_0.5,-1.5_-23.5_0.5,-1.5_-21.5_0.5,-1.5_-19.5_0.5,-1.5_-17.5_0.5,-1.5_-15.5_0.5,-1.5_-13.5_0.5,-1.5_-11.5_0.5,-1.5_-9.5_0.5,-1.5_-7.5_0.5,-1.5_-5.5_0.5,-1.5_-3.5_0.5,-1.5_-1.5_0.5,-1.5_0.5_0.5,-1.5_2.5_0.5,-1.5_4.5_0.5,-1.5_6.5_0.5,-1.5_8.5_0.5,-1.5_10.5_0.5,-1.5_12.5_0.5,-1.5_14.5_0.5,-1.5_16.5_0.5,-1.5_18.5_0.5,-1.5_20.5_0.5,-1.5_22.5_0.5,-1.5_24.5_0.5,-1.5_26.5_0.5,0.5_-27.5_0.5,0.5_-25.5_0.5,0.5_-23.5_0.5,0.5_-21.5_0.5,0.5_-19.5_0.5,0.5_-17.5_0.5,0.5_-15.5_0.5,0.5_-13.5_0.5,0.5_-11.5_0.5,0.5_-9.5_0.5,0.5_-7.5_0.5,0.5_-5.5_0.5,0.5_-3.5_0.5,0.5_-1.5_0.5,0.5_0.5_0.5,0.5_2.5_0.5,0.5_4.5_0.5,0.5_6.5_0.5,0.5_8.5_0.5,0.5_10.5_0.5,0.5_12.5_0.5,0.5_14.5_0.5,0.5_16.5_0.5,0.5_18.5_0.5,0.5_20.5_0.5,0.5_22.5_0.5,0.5_24.5_0.5,0.5_26.5_0.5,
0.0,0.0,0.0,6.944824E-7,1.01881915E-5,6.154808E-5,1.5311353E-4,1.5685352E-4,6.61693E-5,1.1494773E-5,8.2229167E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5089415E-7,9.548743E-6,5.76851E-5,1.4350357E-4,1.4700882E-4,6.201627E-5,1.07733185E-5,7.706816E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.6269611E-6,1.8653982E-5,8.807397E-5,1.7123998E-4,1.3710218E-4,4.5202785E-5,6.1371625E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5026106E-6,1.7228236E-5,8.1342376E-5,1.5815192E-4,1.266233E-4,4.1747884E-5,5.668092E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,3.5537607E-6,3.184499E-5,1.1751023E-4,1.7856315E-4,1.1173509E-4,2.8791808E-5,3.0551316E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2404178E-6,2.9037148E-5,1.0714909E-4,1.6281885E-4,1.0188316E-4,2.6253172E-5,2.785754E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,4.2556096E-7,7.2375515E-6,5.0687766E-5,1.4618279E-4,1.736085E-4,8.4903826E-5,1.7098782E-5,1.4180278E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8383124E-7,6.5278505E-6,4.5717417E-5,1.3184838E-4,1.5658476E-4,7.657832E-5,1.5422107E-5,1.2789785E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,1.0338313E-6,1.37416255E-5,7.521564E-5,1.6953517E-4,1.5735954E-4,6.014616E-5,9.466826E-6,6.1359594E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2418946E-7,1.2284272E-5,6.7238725E-5,1.515553E-4,1.4067093E-4,5.3767428E-5,8.462832E-6,5.4852165E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,2.341269E-6,2.4321946E-5,1.0404637E-4,1.832893E-4,1.3296242E-4,3.971937E-5,4.886044E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.078674E-6,2.1594014E-5,9.2376606E-5,1.6273171E-4,1.1804946E-4,3.5264475E-5,4.3380287E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,4.9424957E-6,4.01284E-5,1.3416492E-4,1.8471737E-4,1.0472686E-4,2.445063E-5,2.3507346E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367275E-6,3.545815E-5,1.1855045E-4,1.6321946E-4,9.253847E-5,2.1605E-5,2.07715E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,6.311541E-7,9.725633E-6,6.1713756E-5,1.6126038E-4,1.7352217E-4,7.6888944E-5,1.4029894E-5,1.0542085E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5621695E-7,8.570905E-6,5.438646E-5,1.4211387E-4,1.5291982E-4,6.775989E-5,1.2364119E-5,9.290419E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.4811949E-6,1.783829E-5,8.8465895E-5,1.8066754E-4,1.5193784E-4,5.261789E-5,7.5038215E-6,4.4066965E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3046276E-6,1.5711861E-5,7.792023E-5,1.591309E-4,1.3382595E-4,4.6345525E-5,6.609321E-6,3.8813923E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,3.2399907E-6,3.0496034E-5,1.18201926E-4,1.8866327E-4,1.2400287E-4,3.3562766E-5,3.7408074E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.858287E-6,2.690329E-5,1.04276536E-4,1.6643682E-4,1.09394074E-4,2.9608731E-5,3.3001022E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.6978437E-7,6.6057946E-6,4.859406E-5,1.4720514E-4,1.8363028E-4,9.4329436E-5,1.9954085E-5,1.7381929E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2742886E-7,5.84916E-6,4.3028045E-5,1.303441E-4,1.6259706E-4,8.352484E-5,1.766852E-5,1.5390983E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.991247E-7,1.2553216E-5,7.2172494E-5,1.7087164E-4,1.6659037E-4,6.688233E-5,1.1057437E-5,7.527993E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.007659E-7,1.117997E-5,6.427726E-5,1.5217932E-4,1.4836638E-4,5.9565802E-5,9.84782E-6,6.7044755E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.039486E-6,2.2254322E-5,9.9997604E-5,1.8503182E-4,1.4098888E-4,4.423896E-5,5.716189E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8291286E-6,1.9958958E-5,8.968361E-5,1.659472E-4,1.2644695E-4,3.9676048E-5,5.1266074E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.3082305E-6,3.6741014E-5,1.2902828E-4,1.8659512E-4,1.1112129E-4,2.725059E-5,2.7519218E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.902322E-6,3.3279382E-5,1.1687162E-4,1.6901469E-4,1.0065178E-4,2.4683119E-5,2.492644E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
